,Transaction_ID,Date,Region,Category,Product,Units_Sold,Unit_Price_NGN,Sales_NGN,Month_Name,Year
24960,PM-123406,2025-10-08,South West,Grains & Cereals,Pride Semo,26,9723.34,252806.84,October,2025
24961,PM-122617,2025-10-08,North Central,Personal Care,FreshMint Paste,6,3482.67,20896.02,October,2025
24962,PM-122889,2025-10-08,South South,Beverages,Naija Cocoa Mix,47,5807.4,272947.8,October,2025
24963,PM-111130,2025-10-08,North Central,Grains & Cereals,Easy-Cook Beans,48,2528.29,121357.92,October,2025
24964,PM-126275,2025-10-09,South East,Grains & Cereals,Easy-Cook Beans,14,6273.54,87829.56,October,2025
24965,PM-115673,2025-10-09,North West,Home Care,Sparkle Dish Wash,32,3706.5,118608.0,October,2025
24966,PM-112440,2025-10-09,North West,Snacks,Kuli-Kuli Bites,13,203.79,2649.27,October,2025
24967,PM-125963,2025-10-09,North Central,Grains & Cereals,Pride Semo,12,10346.54,124158.48,October,2025
24968,PM-127009,2025-10-09,South West,Beverages,Peak-Level Milk,12,3889.5,46674.0,October,2025
24969,PM-108234,2025-10-09,South East,Home Care,Bright-White Detergent,46,8361.17,384613.82,October,2025
24970,PM-118674,2025-10-09,South West,Grains & Cereals,Easy-Cook Beans,43,7945.62,341661.66,October,2025
24971,PM-100366,2025-10-09,South West,Grains & Cereals,Pride Semo,32,4248.06,135937.92,October,2025
24972,PM-118101,2025-10-09,North West,Beverages,Naija Cocoa Mix,27,11902.89,321378.03,October,2025
24973,PM-100140,2025-10-09,South West,Home Care,Germ-Kill Liquid,6,6160.82,36964.92,October,2025
24974,PM-109260,2025-10-09,South West,Home Care,Bright-White Detergent,7,2977.74,20844.18,October,2025
24975,PM-118450,2025-10-09,South West,Beverages,Peak-Level Milk,18,14782.25,266080.5,October,2025
24976,PM-101946,2025-10-09,North Central,Beverages,Zobo Max 50cl,28,2818.66,78922.48,October,2025
24977,PM-110448,2025-10-09,North Central,Beverages,Zobo Max 50cl,12,8930.0,107160.0,October,2025
24978,PM-118976,2025-10-09,South East,Beverages,Naija Cocoa Mix,26,6281.23,163311.98,October,2025
24979,PM-113833,2025-10-09,South West,Personal Care,Olu Herb Shampoo,27,992.67,26802.09,October,2025
24980,PM-102668,2025-10-09,North East,Beverages,Zobo Max 50cl,39,13080.37,510134.43,October,2025
24981,PM-123645,2025-10-09,South West,Snacks,Chin-Chin Delight,43,1885.8,81089.4,October,2025
24982,PM-123774,2025-10-09,South South,Grains & Cereals,Golden Harvest Rice,49,4891.3,239673.7,October,2025
24983,PM-124935,2025-10-09,South West,Home Care,Bright-White Detergent,11,4100.61,45106.71,October,2025
24984,PM-122622,2025-10-09,North Central,Snacks,Chin-Chin Delight,8,669.01,5352.08,October,2025
24985,PM-104661,2025-10-09,North Central,Beverages,Zobo Max 50cl,21,11153.9,234231.9,October,2025
24986,PM-129015,2025-10-09,South West,Snacks,Chin-Chin Delight,26,879.56,22868.56,October,2025
24987,PM-102530,2025-10-09,South West,Home Care,Germ-Kill Liquid,38,4731.34,179790.92,October,2025
24988,PM-119647,2025-10-10,South South,Snacks,Chin-Chin Delight,1,342.19,342.19,October,2025
24989,PM-101485,2025-10-10,South East,Grains & Cereals,Easy-Cook Beans,11,5092.97,56022.67,October,2025
24990,PM-121666,2025-10-10,South West,Beverages,Zobo Max 50cl,8,14234.99,113879.92,October,2025
24991,PM-105407,2025-10-10,South West,Beverages,Naija Cocoa Mix,4,5772.12,23088.48,October,2025
24992,PM-107631,2025-10-10,South East,Home Care,Bright-White Detergent,8,6249.35,49994.8,October,2025
24993,PM-106650,2025-10-10,South West,Snacks,Chin-Chin Delight,4,2174.29,8697.16,October,2025
24994,PM-107029,2025-10-10,South East,Grains & Cereals,Golden Harvest Rice,15,6839.99,102599.85,October,2025
24995,PM-111346,2025-10-10,South East,Home Care,Bright-White Detergent,41,6191.6,253855.6,October,2025
24996,PM-109477,2025-10-10,South South,Beverages,Peak-Level Milk,3,2654.7,7964.1,October,2025
24997,PM-114786,2025-10-10,South West,Personal Care,Shea Glow Soap,44,2540.06,111762.64,October,2025
24998,PM-122982,2025-10-10,North Central,Personal Care,Shea Glow Soap,5,2368.48,11842.4,October,2025
24999,PM-114785,2025-10-10,South West,Grains & Cereals,Golden Harvest Rice,25,10818.04,270451.0,October,2025
25000,PM-102271,2025-10-10,North Central,Snacks,Kuli-Kuli Bites,1,1239.39,1239.39,October,2025
25001,PM-120765,2025-10-10,North Central,Beverages,Zobo Max 50cl,40,11555.16,462206.4,October,2025
25002,PM-129992,2025-10-10,South West,Home Care,Bright-White Detergent,48,1840.11,88325.28,October,2025
25003,PM-101560,2025-10-10,North West,Beverages,Peak-Level Milk,26,10471.5,272259.0,October,2025
25004,PM-128011,2025-10-10,South West,Beverages,Zobo Max 50cl,15,13344.34,200165.1,October,2025
25005,PM-121060,2025-10-10,South West,Beverages,Zobo Max 50cl,20,9781.15,195623.0,October,2025
25006,PM-128352,2025-10-10,South East,Personal Care,FreshMint Paste,10,2709.95,27099.5,October,2025
25007,PM-110437,2025-10-10,South South,Beverages,Peak-Level Milk,35,6980.44,244315.4,October,2025
25008,PM-121050,2025-10-10,South West,Snacks,Kuli-Kuli Bites,10,1412.22,14122.2,October,2025
25009,PM-125223,2025-10-10,South West,Home Care,Bright-White Detergent,31,2309.64,71598.84,October,2025
25010,PM-112619,2025-10-10,South West,Beverages,Naija Cocoa Mix,45,7377.01,331965.45,October,2025
25011,PM-106144,2025-10-10,South West,Personal Care,Shea Glow Soap,1,2428.59,2428.59,October,2025
25012,PM-100946,2025-10-10,North West,Snacks,Kuli-Kuli Bites,23,1470.31,33817.13,October,2025
25013,PM-116677,2025-10-10,South East,Personal Care,Shea Glow Soap,21,2384.06,50065.26,October,2025
25014,PM-101904,2025-10-10,North West,Snacks,Chin-Chin Delight,47,1268.05,59598.35,October,2025
25015,PM-114872,2025-10-10,North Central,Home Care,Germ-Kill Liquid,17,3673.63,62451.71,October,2025
25016,PM-121132,2025-10-10,North Central,Grains & Cereals,Easy-Cook Beans,39,5516.53,215144.67,October,2025
25017,PM-121625,2025-10-10,North Central,Snacks,Chin-Chin Delight,26,843.11,21920.86,October,2025
25018,PM-119186,2025-10-11,South West,Home Care,Sparkle Dish Wash,23,3458.52,79545.96,October,2025
25019,PM-121233,2025-10-11,North East,Grains & Cereals,Golden Harvest Rice,2,6189.56,12379.12,October,2025
25020,PM-117268,2025-10-11,South East,Home Care,Bright-White Detergent,5,2539.42,12697.1,October,2025
25021,PM-102418,2025-10-11,South West,Home Care,Bright-White Detergent,47,3226.29,151635.63,October,2025
25022,PM-101701,2025-10-11,South West,Grains & Cereals,Easy-Cook Beans,38,10358.93,393639.34,October,2025
25023,PM-103519,2025-10-11,South East,Beverages,Zobo Max 50cl,42,11926.72,500922.24,October,2025
25024,PM-126238,2025-10-11,North Central,Beverages,Peak-Level Milk,20,13334.1,266682.0,October,2025
25025,PM-107545,2025-10-11,South East,Grains & Cereals,Golden Harvest Rice,22,6426.33,141379.26,October,2025
25026,PM-100214,2025-10-11,South East,Personal Care,Olu Herb Shampoo,48,1245.28,59773.44,October,2025
25027,PM-128531,2025-10-11,North East,Home Care,Sparkle Dish Wash,8,3187.76,25502.08,October,2025
25028,PM-102263,2025-10-11,South West,Snacks,Kuli-Kuli Bites,42,2275.68,95578.56,October,2025
25029,PM-119907,2025-10-11,South West,Personal Care,Shea Glow Soap,35,936.56,32779.6,October,2025
25030,PM-107051,2025-10-11,South West,Home Care,Sparkle Dish Wash,35,3446.8,120638.0,October,2025
25031,PM-121564,2025-10-11,North West,Personal Care,Shea Glow Soap,15,7263.32,108949.8,October,2025
25032,PM-108471,2025-10-11,South West,Personal Care,Shea Glow Soap,47,7476.74,351406.78,October,2025
25033,PM-120965,2025-10-11,South East,Home Care,Sparkle Dish Wash,47,9803.23,460751.81,October,2025
25034,PM-125876,2025-10-11,South West,Beverages,Peak-Level Milk,38,4648.86,176656.68,October,2025
25035,PM-101785,2025-10-11,North Central,Beverages,Peak-Level Milk,39,9773.83,381179.37,October,2025
25036,PM-111594,2025-10-11,South West,Personal Care,Olu Herb Shampoo,32,2566.7,82134.4,October,2025
25037,PM-123363,2025-10-11,North Central,Beverages,Peak-Level Milk,11,11167.35,122840.85,October,2025
25038,PM-119044,2025-10-11,South West,Beverages,Zobo Max 50cl,26,4932.96,128256.96,October,2025
25039,PM-123154,2025-10-11,South West,Beverages,Naija Cocoa Mix,39,13755.43,536461.77,October,2025
25040,PM-103678,2025-10-11,South West,Beverages,Naija Cocoa Mix,11,7687.99,84567.89,October,2025
25041,PM-129364,2025-10-11,South South,Snacks,Kuli-Kuli Bites,15,1509.67,22645.05,October,2025
25042,PM-124635,2025-10-11,South East,Beverages,Naija Cocoa Mix,27,4862.2,131279.4,October,2025
25043,PM-123152,2025-10-11,South East,Snacks,Chin-Chin Delight,14,2225.89,31162.46,October,2025
25044,PM-102513,2025-10-11,South East,Home Care,Germ-Kill Liquid,35,5275.47,184641.45,October,2025
25045,PM-119883,2025-10-12,South West,Home Care,Sparkle Dish Wash,45,4433.46,199505.7,October,2025
25046,PM-120517,2025-10-12,South West,Personal Care,Olu Herb Shampoo,28,2685.48,75193.44,October,2025
25047,PM-104510,2025-10-12,North Central,Snacks,Crunchy Plantain Chips,13,421.17,5475.21,October,2025
25048,PM-125019,2025-10-12,South West,Snacks,Kuli-Kuli Bites,12,209.17,2510.04,October,2025
25049,PM-117161,2025-10-12,South South,Beverages,Peak-Level Milk,25,8948.93,223723.25,October,2025
25050,PM-114080,2025-10-12,South East,Snacks,Crunchy Plantain Chips,8,313.86,2510.88,October,2025
25051,PM-100408,2025-10-12,South West,Grains & Cereals,Golden Harvest Rice,3,2377.77,7133.31,October,2025
25052,PM-125384,2025-10-12,North Central,Home Care,Bright-White Detergent,45,1946.39,87587.55,October,2025
25053,PM-116360,2025-10-12,South West,Beverages,Naija Cocoa Mix,3,12562.32,37686.96,October,2025
25054,PM-116116,2025-10-12,South South,Snacks,Chin-Chin Delight,27,2035.65,54962.55,October,2025
25055,PM-118424,2025-10-12,North West,Beverages,Zobo Max 50cl,41,6210.68,254637.88,October,2025
25056,PM-122374,2025-10-12,South West,Beverages,Peak-Level Milk,28,7246.84,202911.52,October,2025
25057,PM-121516,2025-10-12,South West,Home Care,Germ-Kill Liquid,15,2300.04,34500.6,October,2025
25058,PM-124026,2025-10-12,South South,Beverages,Naija Cocoa Mix,38,12203.08,463717.04,October,2025
25059,PM-104812,2025-10-12,South West,Personal Care,Olu Herb Shampoo,10,6888.9,68889.0,October,2025
25060,PM-106570,2025-10-12,South South,Grains & Cereals,Pride Semo,39,9384.49,365995.11,October,2025
25061,PM-103347,2025-10-12,North West,Grains & Cereals,Easy-Cook Beans,21,6328.73,132903.33,October,2025
25062,PM-112290,2025-10-12,South West,Home Care,Germ-Kill Liquid,45,7340.8,330336.0,October,2025
25063,PM-118615,2025-10-12,South West,Home Care,Bright-White Detergent,16,5193.04,83088.64,October,2025
25064,PM-123472,2025-10-12,South South,Beverages,Peak-Level Milk,41,13109.13,537474.33,October,2025
25065,PM-107499,2025-10-12,South South,Personal Care,Olu Herb Shampoo,34,2453.38,83414.92,October,2025
25066,PM-100600,2025-10-12,North Central,Personal Care,FreshMint Paste,31,1674.43,51907.33,October,2025
25067,PM-106267,2025-10-12,South East,Beverages,Naija Cocoa Mix,5,5161.88,25809.4,October,2025
25068,PM-129468,2025-10-13,South East,Beverages,Peak-Level Milk,5,5146.6,25733.0,October,2025
25069,PM-127706,2025-10-13,South South,Home Care,Sparkle Dish Wash,25,7598.76,189969.0,October,2025
25070,PM-112809,2025-10-13,South West,Grains & Cereals,Golden Harvest Rice,13,8022.92,104297.96,October,2025
25071,PM-126169,2025-10-13,South West,Snacks,Chin-Chin Delight,6,410.29,2461.74,October,2025
25072,PM-120834,2025-10-13,North Central,Grains & Cereals,Golden Harvest Rice,8,8899.54,71196.32,October,2025
25073,PM-122666,2025-10-13,South West,Snacks,Chin-Chin Delight,18,293.04,5274.72,October,2025
25074,PM-120696,2025-10-13,North Central,Home Care,Bright-White Detergent,30,6717.37,201521.1,October,2025
25075,PM-104232,2025-10-13,North Central,Home Care,Sparkle Dish Wash,44,2436.78,107218.32,October,2025
25076,PM-105988,2025-10-13,South East,Grains & Cereals,Golden Harvest Rice,10,8570.74,85707.4,October,2025
25077,PM-117820,2025-10-13,North Central,Personal Care,Olu Herb Shampoo,19,3311.22,62913.18,October,2025
25078,PM-124093,2025-10-13,South East,Home Care,Germ-Kill Liquid,2,6430.49,12860.98,October,2025
25079,PM-106038,2025-10-13,North West,Personal Care,Shea Glow Soap,42,2287.06,96056.52,October,2025
25080,PM-115722,2025-10-13,North Central,Grains & Cereals,Easy-Cook Beans,12,5060.52,60726.24,October,2025
25081,PM-104324,2025-10-13,South South,Grains & Cereals,Golden Harvest Rice,14,7667.16,107340.24,October,2025
25082,PM-127236,2025-10-13,South South,Grains & Cereals,Easy-Cook Beans,34,6365.57,216429.38,October,2025
25083,PM-123207,2025-10-13,North East,Snacks,Crunchy Plantain Chips,42,1716.86,72108.12,October,2025
25084,PM-103270,2025-10-13,South South,Grains & Cereals,Easy-Cook Beans,21,2689.42,56477.82,October,2025
25085,PM-105147,2025-10-13,North Central,Personal Care,Olu Herb Shampoo,11,1733.74,19071.14,October,2025
25086,PM-120974,2025-10-13,South East,Beverages,Zobo Max 50cl,31,14092.76,436875.56,October,2025
25087,PM-119243,2025-10-13,South West,Home Care,Bright-White Detergent,17,8547.19,145302.23,October,2025
25088,PM-111578,2025-10-13,South West,Personal Care,Shea Glow Soap,20,6182.78,123655.6,October,2025
25089,PM-101482,2025-10-13,South West,Grains & Cereals,Easy-Cook Beans,13,5766.62,74966.06,October,2025
25090,PM-100206,2025-10-13,South West,Personal Care,FreshMint Paste,12,4122.31,49467.72,October,2025
25091,PM-127906,2025-10-13,South East,Personal Care,FreshMint Paste,12,6495.32,77943.84,October,2025
25092,PM-102415,2025-10-13,South East,Snacks,Crunchy Plantain Chips,6,1068.88,6413.28,October,2025
25093,PM-129892,2025-10-13,North Central,Personal Care,Shea Glow Soap,41,1609.56,65991.96,October,2025
25094,PM-101918,2025-10-13,South East,Beverages,Peak-Level Milk,47,12684.48,596170.56,October,2025
25095,PM-110183,2025-10-13,South East,Personal Care,Shea Glow Soap,11,2106.36,23169.96,October,2025
25096,PM-104638,2025-10-13,South East,Beverages,Zobo Max 50cl,49,13190.53,646335.97,October,2025
25097,PM-107981,2025-10-13,South West,Personal Care,Shea Glow Soap,16,6872.73,109963.68,October,2025
25098,PM-106450,2025-10-13,South East,Snacks,Chin-Chin Delight,31,392.05,12153.55,October,2025
25099,PM-100068,2025-10-13,South South,Personal Care,Shea Glow Soap,48,2520.77,120996.96,October,2025
25100,PM-114582,2025-10-13,South West,Home Care,Sparkle Dish Wash,15,2806.17,42092.55,October,2025
25101,PM-106209,2025-10-13,South East,Personal Care,FreshMint Paste,46,6810.38,313277.48,October,2025
25102,PM-110026,2025-10-14,South South,Beverages,Peak-Level Milk,4,8803.59,35214.36,October,2025
25103,PM-124003,2025-10-14,North East,Home Care,Sparkle Dish Wash,38,2804.55,106572.9,October,2025
25104,PM-129176,2025-10-14,North West,Home Care,Bright-White Detergent,38,3164.19,120239.22,October,2025
25105,PM-114845,2025-10-14,South West,Grains & Cereals,Pride Semo,13,6635.45,86260.85,October,2025
25106,PM-107191,2025-10-14,North East,Beverages,Naija Cocoa Mix,24,2199.48,52787.52,October,2025
25107,PM-127268,2025-10-14,South East,Beverages,Zobo Max 50cl,43,2229.45,95866.35,October,2025
25108,PM-120141,2025-10-14,South West,Personal Care,FreshMint Paste,39,7614.64,296970.96,October,2025
25109,PM-120905,2025-10-14,North Central,Personal Care,FreshMint Paste,42,3288.87,138132.54,October,2025
25110,PM-106564,2025-10-14,South West,Personal Care,FreshMint Paste,3,3249.14,9747.42,October,2025
25111,PM-116890,2025-10-14,South West,Beverages,Peak-Level Milk,23,2952.45,67906.35,October,2025
25112,PM-121919,2025-10-14,North West,Grains & Cereals,Golden Harvest Rice,2,3307.28,6614.56,October,2025
25113,PM-120023,2025-10-14,South West,Personal Care,Olu Herb Shampoo,32,7322.47,234319.04,October,2025
25114,PM-119809,2025-10-14,North East,Beverages,Peak-Level Milk,47,4985.16,234302.52,October,2025
25115,PM-111435,2025-10-14,South East,Beverages,Zobo Max 50cl,44,13878.4,610649.6,October,2025
25116,PM-100095,2025-10-14,North East,Beverages,Naija Cocoa Mix,1,3081.04,3081.04,October,2025
25117,PM-114648,2025-10-14,South West,Beverages,Naija Cocoa Mix,23,11106.32,255445.36,October,2025
25118,PM-109577,2025-10-14,North Central,Personal Care,Olu Herb Shampoo,6,2618.75,15712.5,October,2025
25119,PM-126207,2025-10-14,South South,Home Care,Germ-Kill Liquid,9,3399.18,30592.62,October,2025
25120,PM-124942,2025-10-14,North West,Snacks,Chin-Chin Delight,2,1851.25,3702.5,October,2025
25121,PM-103057,2025-10-14,North East,Home Care,Bright-White Detergent,13,7477.88,97212.44,October,2025
25122,PM-110335,2025-10-14,North East,Home Care,Germ-Kill Liquid,31,8242.39,255514.09,October,2025
25123,PM-111378,2025-10-14,North East,Grains & Cereals,Pride Semo,24,5397.81,129547.44,October,2025
25124,PM-126989,2025-10-14,South West,Grains & Cereals,Golden Harvest Rice,30,9489.75,284692.5,October,2025
25125,PM-113584,2025-10-14,South South,Snacks,Chin-Chin Delight,40,743.68,29747.2,October,2025
25126,PM-117772,2025-10-14,South South,Grains & Cereals,Pride Semo,25,11196.01,279900.25,October,2025
25127,PM-102923,2025-10-14,North East,Snacks,Kuli-Kuli Bites,5,613.55,3067.75,October,2025
25128,PM-112152,2025-10-14,South West,Home Care,Bright-White Detergent,44,9549.6,420182.4,October,2025
25129,PM-117225,2025-10-14,South East,Grains & Cereals,Easy-Cook Beans,12,10534.12,126409.44,October,2025
25130,PM-109582,2025-10-14,South East,Personal Care,FreshMint Paste,20,5079.11,101582.2,October,2025
25131,PM-107515,2025-10-15,South West,Home Care,Germ-Kill Liquid,42,4917.66,206541.72,October,2025
25132,PM-115672,2025-10-15,South West,Personal Care,Shea Glow Soap,15,5594.95,83924.25,October,2025
25133,PM-117540,2025-10-15,South West,Grains & Cereals,Pride Semo,12,6854.77,82257.24,October,2025
25134,PM-109931,2025-10-15,South West,Grains & Cereals,Golden Harvest Rice,31,3931.99,121891.69,October,2025
25135,PM-121146,2025-10-15,South East,Home Care,Sparkle Dish Wash,44,2547.64,112096.16,October,2025
25136,PM-120060,2025-10-15,South East,Grains & Cereals,Pride Semo,3,6288.31,18864.93,October,2025
25137,PM-107510,2025-10-15,North Central,Beverages,Zobo Max 50cl,35,14150.94,495282.9,October,2025
25138,PM-124468,2025-10-15,South East,Grains & Cereals,Pride Semo,36,4868.45,175264.2,October,2025
25139,PM-126914,2025-10-15,North Central,Personal Care,Shea Glow Soap,5,6069.24,30346.2,October,2025
25140,PM-115593,2025-10-15,South West,Grains & Cereals,Golden Harvest Rice,25,5631.1,140777.5,October,2025
25141,PM-123240,2025-10-15,South West,Grains & Cereals,Easy-Cook Beans,37,8227.78,304427.86,October,2025
25142,PM-104657,2025-10-15,North Central,Personal Care,FreshMint Paste,43,7065.65,303822.95,October,2025
25143,PM-123489,2025-10-15,South West,Personal Care,Olu Herb Shampoo,19,4324.39,82163.41,October,2025
25144,PM-111558,2025-10-15,North Central,Beverages,Zobo Max 50cl,18,6341.75,114151.5,October,2025
25145,PM-111248,2025-10-15,South West,Grains & Cereals,Pride Semo,35,6023.76,210831.6,October,2025
25146,PM-110742,2025-10-15,North West,Snacks,Chin-Chin Delight,46,650.19,29908.74,October,2025
25147,PM-107637,2025-10-15,North Central,Beverages,Naija Cocoa Mix,47,2183.0,102601.0,October,2025
25148,PM-112572,2025-10-15,South West,Home Care,Bright-White Detergent,20,9116.48,182329.6,October,2025
25149,PM-110292,2025-10-15,North Central,Beverages,Peak-Level Milk,48,9627.99,462143.52,October,2025
25150,PM-105781,2025-10-15,North Central,Snacks,Crunchy Plantain Chips,49,2344.01,114856.49,October,2025
25151,PM-125893,2025-10-15,South South,Snacks,Chin-Chin Delight,18,942.01,16956.18,October,2025
25152,PM-103569,2025-10-15,North Central,Beverages,Naija Cocoa Mix,19,2964.32,56322.08,October,2025
25153,PM-115252,2025-10-15,South West,Grains & Cereals,Golden Harvest Rice,29,5970.52,173145.08,October,2025
25154,PM-110033,2025-10-16,North West,Grains & Cereals,Easy-Cook Beans,39,10616.08,414027.12,October,2025
25155,PM-129975,2025-10-16,South West,Home Care,Sparkle Dish Wash,29,6581.95,190876.55,October,2025
25156,PM-100263,2025-10-16,South East,Grains & Cereals,Golden Harvest Rice,25,3595.37,89884.25,October,2025
25157,PM-118421,2025-10-16,North West,Personal Care,FreshMint Paste,36,2854.06,102746.16,October,2025
25158,PM-119806,2025-10-16,South South,Grains & Cereals,Easy-Cook Beans,19,8366.92,158971.48,October,2025
25159,PM-115872,2025-10-16,South South,Snacks,Crunchy Plantain Chips,3,1082.83,3248.49,October,2025
25160,PM-109593,2025-10-16,South West,Home Care,Sparkle Dish Wash,4,2579.48,10317.92,October,2025
25161,PM-128579,2025-10-16,South West,Snacks,Chin-Chin Delight,40,1349.72,53988.8,October,2025
25162,PM-101135,2025-10-16,North Central,Personal Care,FreshMint Paste,13,4478.38,58218.94,October,2025
25163,PM-108370,2025-10-16,South South,Home Care,Bright-White Detergent,7,8893.2,62252.4,October,2025
25164,PM-103796,2025-10-16,North West,Grains & Cereals,Golden Harvest Rice,35,6029.53,211033.55,October,2025
25165,PM-100672,2025-10-16,North Central,Grains & Cereals,Pride Semo,6,10523.32,63139.92,October,2025
25166,PM-102326,2025-10-16,South West,Snacks,Crunchy Plantain Chips,46,1193.6,54905.6,October,2025
25167,PM-105228,2025-10-16,North East,Beverages,Naija Cocoa Mix,4,4463.4,17853.6,October,2025
25168,PM-114647,2025-10-16,South West,Personal Care,FreshMint Paste,36,6444.92,232017.12,October,2025
25169,PM-125613,2025-10-16,South West,Grains & Cereals,Easy-Cook Beans,16,6225.64,99610.24,October,2025
25170,PM-120864,2025-10-16,South West,Grains & Cereals,Pride Semo,2,8212.38,16424.76,October,2025
25171,PM-128806,2025-10-16,North West,Snacks,Chin-Chin Delight,49,2107.58,103271.42,October,2025
25172,PM-109379,2025-10-16,North Central,Beverages,Naija Cocoa Mix,19,3916.37,74411.03,October,2025
25173,PM-115663,2025-10-16,North Central,Snacks,Chin-Chin Delight,2,313.41,626.82,October,2025
25174,PM-111584,2025-10-16,South West,Snacks,Crunchy Plantain Chips,43,322.09,13849.87,October,2025
25175,PM-118167,2025-10-16,North East,Personal Care,Olu Herb Shampoo,24,2398.83,57571.92,October,2025
25176,PM-128112,2025-10-17,South East,Grains & Cereals,Golden Harvest Rice,38,9459.97,359478.86,October,2025
25177,PM-115291,2025-10-17,South South,Beverages,Peak-Level Milk,2,5703.57,11407.14,October,2025
25178,PM-119096,2025-10-17,North Central,Beverages,Peak-Level Milk,9,5703.8,51334.2,October,2025
25179,PM-117020,2025-10-17,North Central,Home Care,Sparkle Dish Wash,30,4067.07,122012.1,October,2025
25180,PM-129495,2025-10-17,North Central,Home Care,Germ-Kill Liquid,9,5508.27,49574.43,October,2025
25181,PM-118237,2025-10-17,North East,Beverages,Peak-Level Milk,42,13054.95,548307.9,October,2025
25182,PM-123860,2025-10-17,North Central,Grains & Cereals,Easy-Cook Beans,26,11660.21,303165.46,October,2025
25183,PM-106011,2025-10-17,South West,Grains & Cereals,Pride Semo,12,4106.85,49282.2,October,2025
25184,PM-105281,2025-10-17,South West,Personal Care,Shea Glow Soap,11,7580.12,83381.32,October,2025
25185,PM-100126,2025-10-17,North Central,Personal Care,FreshMint Paste,24,4097.33,98335.92,October,2025
25186,PM-125188,2025-10-17,North West,Beverages,Naija Cocoa Mix,14,10259.65,143635.1,October,2025
25187,PM-107715,2025-10-17,South South,Snacks,Crunchy Plantain Chips,2,1386.13,2772.26,October,2025
25188,PM-121895,2025-10-17,North Central,Personal Care,FreshMint Paste,12,5118.35,61420.2,October,2025
25189,PM-100444,2025-10-17,South East,Home Care,Bright-White Detergent,31,9681.58,300128.98,October,2025
25190,PM-121917,2025-10-17,South East,Personal Care,FreshMint Paste,18,6406.96,115325.28,October,2025
25191,PM-126688,2025-10-17,South West,Personal Care,Shea Glow Soap,14,6005.88,84082.32,October,2025
25192,PM-109636,2025-10-17,South South,Grains & Cereals,Golden Harvest Rice,23,10005.96,230137.08,October,2025
25193,PM-115728,2025-10-17,North East,Personal Care,FreshMint Paste,1,4560.16,4560.16,October,2025
25194,PM-121492,2025-10-17,North West,Home Care,Sparkle Dish Wash,6,6017.19,36103.14,October,2025
25195,PM-100892,2025-10-17,South West,Home Care,Germ-Kill Liquid,6,1994.11,11964.66,October,2025
25196,PM-104249,2025-10-17,North Central,Personal Care,FreshMint Paste,13,6759.1,87868.3,October,2025
25197,PM-122061,2025-10-17,North Central,Home Care,Sparkle Dish Wash,42,5370.99,225581.58,October,2025
25198,PM-111477,2025-10-17,North Central,Personal Care,FreshMint Paste,23,1518.78,34931.94,October,2025
25199,PM-109180,2025-10-17,South South,Personal Care,Shea Glow Soap,36,7961.46,286612.56,October,2025
25200,PM-122392,2025-10-17,South West,Personal Care,Olu Herb Shampoo,5,5477.58,27387.9,October,2025
25201,PM-122858,2025-10-18,South East,Home Care,Sparkle Dish Wash,29,2474.49,71760.21,October,2025
25202,PM-102199,2025-10-18,South West,Personal Care,Olu Herb Shampoo,3,3389.33,10167.99,October,2025
25203,PM-128978,2025-10-18,North East,Personal Care,FreshMint Paste,43,4473.6,192364.8,October,2025
25204,PM-112945,2025-10-18,North East,Beverages,Zobo Max 50cl,33,10333.75,341013.75,October,2025
25205,PM-124046,2025-10-18,South South,Grains & Cereals,Golden Harvest Rice,42,4275.26,179560.92,October,2025
25206,PM-113962,2025-10-18,South West,Personal Care,Olu Herb Shampoo,21,4201.53,88232.13,October,2025
25207,PM-124085,2025-10-18,North Central,Personal Care,Shea Glow Soap,2,7059.82,14119.64,October,2025
25208,PM-129225,2025-10-18,South South,Snacks,Crunchy Plantain Chips,9,1346.87,12121.83,October,2025
25209,PM-117545,2025-10-18,South East,Grains & Cereals,Golden Harvest Rice,36,7520.83,270749.88,October,2025
25210,PM-117135,2025-10-18,North Central,Snacks,Chin-Chin Delight,36,260.84,9390.24,October,2025
25211,PM-113431,2025-10-18,South West,Personal Care,Shea Glow Soap,37,4469.92,165387.04,October,2025
25212,PM-100436,2025-10-18,South West,Personal Care,FreshMint Paste,17,7180.68,122071.56,October,2025
25213,PM-109740,2025-10-18,South East,Beverages,Peak-Level Milk,46,3513.18,161606.28,October,2025
25214,PM-120158,2025-10-18,South South,Beverages,Zobo Max 50cl,25,10235.76,255894.0,October,2025
25215,PM-127789,2025-10-18,South South,Snacks,Chin-Chin Delight,30,940.42,28212.6,October,2025
25216,PM-114963,2025-10-18,South West,Snacks,Kuli-Kuli Bites,28,1975.48,55313.44,October,2025
25217,PM-117638,2025-10-18,South East,Personal Care,FreshMint Paste,22,6369.96,140139.12,October,2025
25218,PM-102541,2025-10-18,South East,Beverages,Zobo Max 50cl,12,8209.57,98514.84,October,2025
25219,PM-124923,2025-10-18,South West,Beverages,Naija Cocoa Mix,37,10071.7,372652.9,October,2025
25220,PM-100056,2025-10-18,South West,Beverages,Zobo Max 50cl,47,12325.13,579281.11,October,2025
25221,PM-107274,2025-10-18,South South,Personal Care,Shea Glow Soap,43,6372.93,274035.99,October,2025
25222,PM-126243,2025-10-18,South West,Snacks,Kuli-Kuli Bites,43,1286.27,55309.61,October,2025
